	-57.230423	-55.711094	-54.191761	-52.672428	-51.153099	-49.633766	-48.114433	-46.595104	-45.075771	-43.556442	-42.037109	-40.517776	-38.998447	-37.479115	-35.959782	-34.440453	-32.92112	-31.401789	-29.882458	-28.363125	-26.843794	-25.324463	-23.805132	-22.285799	-20.766468	-19.247137	-17.727804	-16.208473	-14.689142	-13.16981	-11.650479	-10.131147	-8.6118164	-7.0924845	-5.573153	-4.0538216	-2.5344901	-1.0151587	0.5041728	2.0235043	3.5428357	5.0621672	6.5814986	8.1008301	9.620162	11.139493	12.658825	14.178156	15.697488	17.21682	18.736151	20.255482	21.774813	23.294146	24.813477	26.332808	27.85214	29.371471	30.890802	32.410133	33.929466	35.448795	36.968128	38.487461	40.00679	41.526123	43.045456	44.564785	46.084118	47.603451	49.12278	50.642113	52.161442	53.680775	55.200108	56.719437
-31.5582	81.4827	123.673	101.221	67.5556	92.581	90.7258	95.5221	94.3323	92.0642	71.5893	58.2342	47.7688	53.3543	64.9807	58.213	71.268	61.5949	55.849	57.5423	71.0497	65.1746	74.5201	66.3985	79.2321	68.9497	79.953	67.133	65.0099	67.0059	68.7339	65.5964	56.3978	60.7857	75.8064	71.8372	62.3141	61.4577	72.4528	56.4597	57.2812	44.8748	50.0072	50.2977	85.6692	66.5881	59.7678	50.9248	69.0208	70.8195	60.8891	69.6056	89.4155	69.8315	70.9035	57.9796	58.39	70.1047	67.4538	63.832	75.7787	66.7517	49.8873	56.5518	53.8969	92.0177	43.308	80.2899	91.7834	57.9868	82.995	91.6501	72.5021	84.3577	66.8359	64.9378	61.076
-30.0554	88.3998	97.6396	74.6661	70.4034	76.2514	93.3479	115.386	86.1078	66.8122	42.3252	29.269	27.4105	28.8018	87.8542	53.654	69.1982	58.4921	62.8124	46.6968	72.0604	72.6807	83.1049	59.3725	53.9138	57.5772	66.097	48.4216	81.0064	62.2635	87.8968	65.156	78.8786	97.1827	70.4729	61.8424	78.2831	81.0567	91.8544	76.3855	57.1898	72.4974	45.4812	79.3723	64.8998	59.3569	66.7345	96.2347	71.0852	77.4391	66.8372	73.7367	66.74	61.9689	62.6852	55.6683	56.8635	74.8029	65.2949	77.6096	77.6628	65.7814	43.9257	77.4371	52.5886	81.2381	38.3333	81.7545	71.7992	59.5639	70.7496	101.739	88.803	72.052	51.7508	89.1343	61.1058
-28.5526	61.3645	84.6625	47.1574	55.0536	66.7756	67.1106	94.1303	59.4783	68.7004	48.3841	23.4453	12.6315	25.4757	62.104	64.2182	69.7138	69.8674	77.6533	74.6751	84.1803	57.7994	55.6409	58.7494	87.8737	53.4922	82.181	61.0319	69.2478	75.4318	89.3868	79.3165	78.772	76.0492	69.2462	100.903	60.9177	65.1517	86.4364	98.7938	71.7234	80.3161	68.4688	77.1849	77.3954	68.9422	80.5717	79.8181	56.2655	73.6095	40.6468	58.147	42.167	80.0137	75.5719	68.4747	42.6969	75.2374	78.458	63.9614	60.226	49.4488	59.0582	60.7167	59.136	101.435	161.924	50.5755	54.4659	67.6817	51.4064	96.4763	124.678	99.918	68.0658	68.293	78.2733
-27.0499	62.5406	69.2226	66.5527	43.4624	60.255	68.4216	64.006	61.2284	66.8153	53.2711	37.6647	6.69649	49.5822	64.9177	64.4964	60.0525	54.4762	39.2039	61.3446	58.3034	71.1836	92.732	77.1408	74.9498	60.215	54.0494	80.2641	79.5062	93.6921	100.616	79.1091	76.1135	56.9706	92.0421	75.2533	83.7666	56.8317	70.2137	95.6091	73.596	51.5928	55.1282	71.2433	66.1781	77.591	81.6138	55.738	54.0829	81.8534	68.2341	88.1039	59.7909	63.1188	75.4375	78.3601	69.0197	79.1081	76.2171	79.4828	70.2796	51.5077	58.1702	58.3032	85.6245	121.505	79.5554	45.6673	49.0666	56.7501	74.3216	56.3658	95.6353	97.2626	91.0986	94.4927	72.6176
-25.5471	77.97	66.5572	55.1435	31.7201	57.9236	55.9133	79.2458	67.504	62.1066	69.6986	57.9465	53.2663	45.0641	65.3463	67.9121	78.0292	44.6691	73.9216	55.413	86.2466	84.2947	71.0154	60.5599	69.9384	78.4893	76.7332	75.6008	68.522	96.404	98.2021	97.5175	66.2599	74.1474	71.7392	60.3019	80.7805	63.8774	64.5515	89.5451	74.4414	46.5099	62.3472	67.1688	60.668	68.4966	60.6266	75.4235	53.586	71.8427	64.5842	94.0242	86.2792	44.0465	64.1852	78.8993	52.8728	74.9532	64.5853	73.0052	85.1385	58.7992	78.0824	51.3356	59.1373	63.2412	52.5322	60.605	71.0735	63.2068	82.6381	67.5757	82.9062	58.7832	89.2833	69.4925	79.7406
-24.0443	74.7838	61.8551	66.7878	69.1727	56.4363	64.7009	63.0271	80.094	69.7787	61.1513	75.2813	64.3464	77.1286	54.7618	42.3103	58.5877	48.5653	68.4719	65.8586	56.1845	52.5991	64.4167	76.6665	74.5765	87.0312	90.588	74.3593	66.5081	102.708	99.0439	92.5904	100.865	100.557	75.0596	65.0855	83.3858	53.01	44.5656	56.534	65.3223	59.9587	64.221	53.7078	75.5071	72.1121	76.9408	65.2935	69.7727	76.8869	73.7607	61.8498	76.6153	80.0658	58.8918	68.4682	64.2427	77.876	50.8616	51.5971	57.6776	87.9759	73.6343	49.2958	81.1276	55.6691	38.9452	51.7469	83.4321	59.5754	78.4061	72.1831	62.4905	97.2735	73.1216	59.6746	52.3702
-22.5415	73.4956	60.5854	60.286	63.5871	63.9414	62.5251	81.2479	80.3529	90.8761	79.2256	79.5802	85.7373	69.6456	56.099	71.681	28.907	82.2206	83.326	107.065	54.2179	68.8981	57.1872	77.6022	58.5531	79.6171	77.5593	79.8902	80.1538	69.0482	106.375	94.648	108.649	88.2221	101.776	104.87	81.2682	85.9308	93.669	76.7079	80.0776	76.4346	57.209	44.2029	63.844	51.8773	53.1314	64.5737	68.596	88.1786	60.994	64.9869	79.9868	124.131	91.5725	48.9594	66.8281	72.5143	62.0286	62.9941	64.8576	76.528	78.6747	82.532	82.4185	58.0123	42.0582	36.6522	54.8937	82.5227	50.5028	61.0987	76.0424	62.2656	57.0505	53.2783	51.2315
-21.0388	74.2171	80.7278	66.7854	128.634	71.4445	130.228	83.8922	93.1124	101.58	90.6052	68.2572	76.6236	95.6083	78.8603	100.618	89.2374	89.9898	144.532	109.989	56.4526	48.6837	68.5305	71.077	74.5656	59.3609	97.985	83.0043	88.2259	116.831	98.3567	64.0364	137.566	108.009	76.4788	99.1416	79.4392	99.7884	64.5134	65.7101	64.9652	55.7948	62.9189	55.7082	52.4915	51.1828	62.961	71.0471	67.0606	70.176	70.8402	64.917	82.4557	103.221	97.0436	70.5405	82.3366	92.1318	121.183	82.8385	81.2443	71.5002	46.5433	222.268	94.8494	51.4037	57.6276	86.8468	74.796	65.6766	65.2509	67.1012	74.8108	67.1229	73.0579	76.3738	38.7095
-19.536	86.0963	83.4041	83.0686	80.9869	105.091	165.454	141.003	77.1624	77.2639	69.873	60.7726	67.9328	83.6248	80.4521	77.8788	86.1105	75.9777	85.9179	56.8422	73.2809	69.482	63.0427	66.2385	82.6972	63.5743	77.741	69.3832	101.199	82.6298	99.5411	60.8713	132.963	101.295	114.81	76.4401	93.434	84.6023	74.9868	60.4392	49.3567	65.3845	53.0599	70.9608	70.1712	88.154	56.3548	56.2319	64.8238	58.4863	47.495	60.3103	142.563	99.6891	108.008	114.557	102.229	38.5859	80.4684	89.236	71.3962	79.2138	65.3947	71.2631	93.0489	88.2399	76.8591	110.31	67.0488	62.5634	71.0413	60.6319	78.8207	90.4502	68.6799	49.1267	62.7191
-18.0332	91.2462	66.2032	58.941	51.6242	99.8049	100.563	104.29	64.3643	72.9874	44.2412	55.1952	76.125	71.5171	77.7672	70.2533	67.3942	62.1456	67.7747	56.0619	69.3369	51.2597	68.6912	53.9757	54.8485	61.0402	80.131	75.5737	89.387	87.1423	96.1954	75.1995	66.9455	83.8923	66.5341	76.298	65.8653	76.596	71.8387	84.7477	80.9226	69.8302	53.5775	68.0012	89.9763	68.3947	64.6858	76.897	76.661	60.0816	75.5785	78.6719	118.46	84.3391	63.0737	49.9526	74.0641	78.3062	76.7473	82.7494	70.5047	61.5763	67.0778	52.03	103.059	106.087	81.7324	74.611	81.7372	61.0002	54.6642	67.4721	79.5781	99.7945	69.3186	79.8278	76.1634
-16.5305	59.6415	78.2253	68.3175	62.5471	79.3606	87.3254	75.6441	78.1666	82.2692	82.6633	91.5286	92.2836	79.336	86.8811	80.5633	84.1883	67.1282	67.7936	60.6179	64.5769	58.5617	70.6072	72.5278	60.2605	60.2949	72.9996	81.828	49.415	74.7906	81.1054	68.6223	67.8237	74.2966	75.4701	74.948	70.2155	103.328	70.8886	128.017	91.7486	52.7683	60.9418	69.4892	74.8398	69.5296	79.0568	75.4625	77.4161	78.7011	74.9115	100.618	77.1033	103.857	89.8939	91.9251	70.3861	87.3799	74.1732	95.6772	80.9885	82.4192	68.8518	64.495	81.6654	110.357	107.741	71.72	59.7655	57.9699	88.2816	67.8165	58.5214	70.7758	64.1985	91.7523	33.2406
-15.0277	49.2028	61.4194	59.9977	56.9831	75.5806	74.004	73.7389	81.398	116.47	123.504	87.8217	68.0533	45.8878	72.6417	81.7601	83.255	88.2835	64.516	64.8535	83.0741	73.1754	85.8378	67.5724	63.132	56.7733	60.2813	79.9198	60.3089	64.2359	73.0045	72.6768	61.5711	85.1257	71.3957	89.612	64.1592	63.1226	72.8222	101.308	89.4075	51.4784	61.6021	62.1756	68.88	119.475	68.3278	86.6159	101.084	94.1206	75.3317	91.6379	83.9128	90.8809	58.229	107.34	77.2215	81.8545	74.1913	61.5401	70.6275	73.7541	78.874	94.9756	87.8667	80.1133	69.7075	60.7913	64.8642	86.0135	74.2845	67.1058	53.5135	63.9814	44.0027	76.8061	78.4967
-13.5249	68.1294	47.1462	73.0575	76.6908	58.7313	87.1469	63.1826	95.4557	66.8807	79.2132	54.1109	79.2546	51.8211	89.1677	105.173	83.0579	66.0898	58.9532	64.1904	92.6978	55.6927	54.7589	62.5288	90.835	61.3514	77.495	61.0222	76.8579	52.7425	48.6382	69.1343	63.7823	66.7652	54.0918	102.285	81.656	46.1023	27.1067	74.2049	76.5919	67.1367	69.9628	48.4733	85.9233	74.0988	66.1985	73.5804	79.9246	79.5466	72.0378	75.3297	80.8512	67.9142	69.2449	71.7975	61.463	53.6656	63.7224	61.0475	73.2968	61.7197	84.1533	74.3613	93.7634	85.1038	68.909	85.7096	72.5308	88.8765	97.8632	68.702	62.125	45.9408	56.9138	75.9511	73.5316
-12.0222	67.934	58.9811	48.9231	79.6395	66.4228	63.3622	55.6251	76.9355	65.1166	120.542	65.6162	66.6144	78.6327	104.132	99.3052	92.6088	78.7901	57.6068	29.8364	87.3486	68.894	49.2393	55.4962	77.1699	84.2361	100.87	98.2852	73.3129	71.0104	72.0161	84.0186	63.2174	46.5281	60.0095	55.968	49.2893	66.4908	59.4636	53.8503	70.2946	76.6856	53.5927	39.9407	46.8418	52.1086	69.0449	74.8997	61.7405	70.5897	64.2849	62.5019	79.5521	70.9536	63.1153	68.5981	94.1709	89.5112	60.4228	66.6434	67.6059	76.1982	91.1199	84.4942	80.2741	96.9686	91.4837	46.3019	91.7243	87.7359	144.84	192.731	75.8722	63.6223	75.0793	52.9424	60.2218
-10.5194	92.1541	74.2397	64.1785	67.4615	68.9605	63.6229	62.3685	70.7802	84.0324	53.8145	73.8771	66.895	69.0019	96.0425	91.0798	80.3845	73.7393	58.9433	85.0609	71.3757	92.3145	66.5231	63.9727	82.253	140.013	162.265	162.811	110.562	48.7581	79.634	55.6104	61.6553	59.3676	55.5119	80.3254	86.4569	85.9979	65.0612	65.5121	83.698	57.0891	40.7971	49.5837	59.9733	69.9665	60.6605	83.5032	73.0905	66.9271	54.0721	75.2562	80.1245	57.1592	39.4908	54.3619	125.136	88.6023	80.938	71.885	81.8613	70.1527	46.2895	88.1786	82.6549	92.2777	72.1641	51.8621	79.99	79.3576	126.311	265.004	54.6737	94.8821	64.7765	65.3383	71.0004
-9.01662	63.461	77.2168	80.5066	66.1655	71.7837	69.0814	88.9261	78.1005	99.961	68.4277	78.7988	63.8547	63.4365	61.3465	77.2629	78.194	66.7875	87.1486	56.0312	73.4682	80.5455	66.4011	77.2116	77.9057	109.218	207.384	235.764	106.49	77.9127	55.3977	66.3886	63.2845	59.5877	69.8617	55.9558	77.636	79.8741	57.8929	43.9633	60.9126	56.0781	52.7668	50.2521	68.2694	61.7773	51.2173	46.3526	62.8806	56.5854	48.0122	66.8701	49.6332	37.1457	33.8239	64.7509	83.5483	58.9744	61.779	86.8354	52.1097	54.1601	74.1259	89.3723	71.2967	54.7691	65.7863	80.1502	73.715	110.691	99.8258	86.9214	49.3258	58.6249	60.4087	63.4552	100.951
-7.51385	46.1778	70.0185	78.4214	73.9059	61.7683	81.2373	113.962	121.219	121.457	115.014	82.1139	75.2214	53.2783	74.8018	54.1023	69.2156	50.0672	76.4645	54.831	70.1101	67.3463	65.657	58.7012	81.5123	130.137	145.642	109.167	81.3016	71.1856	70.7596	52.2439	68.0336	61.2769	66.2383	68.9096	52.8064	66.4383	72.9945	70.0225	56.1306	54.5383	52.604	61.45	80.006	77.8153	59.6449	65.3283	75.5414	93.3343	82.7286	83.6411	74.222	62.0763	53.3166	57.2045	87.4672	106.329	88.2825	62.3805	66.5237	68.6157	85.4287	69.3632	64.399	74.8965	54.1532	55.2297	60.8131	65.9995	72.8612	56.9037	57.0009	57.8321	75.8427	60.3426	80.9524
-6.01108	53.7032	75.6534	69.208	62.0047	82.6747	91.2175	89.9177	96.3567	70.7273	112.154	75.3326	89.1858	80.3403	60.1877	76.9964	64.7203	73.3671	69.4794	75.3004	67.2623	62.7418	81.3616	85.7284	71.3681	79.9682	91.4376	87.4414	90.9313	76.0419	45.0135	62.0124	57.467	61.3067	46.4721	64.7164	58.4644	64.5289	64.3697	59.3588	40.0628	72.1753	65.9829	66.1294	44.6864	66.0692	82.7155	58.0709	76.8865	53.8247	92.0815	80.9129	91.7816	71.5577	66.0524	50.7758	71.8611	95.889	72.7204	52.4993	70.2726	85.4949	54.8164	71.7209	51.8887	50.6556	42.893	57.6907	59.9096	44.9707	108.087	76.7375	54.8951	75.5781	60.1788	47.6008	67.686
-4.50831	45.7109	64.4172	56.549	73.5113	63.4654	65.7731	76.3385	82.5707	98.2258	86.2162	91.3607	64.3577	75.1496	75.8295	61.1837	59.2621	44.2208	54.9156	62.4074	53.8293	73.9837	60.7093	72.6886	55.2748	61.0988	53.3009	57.4318	60.8798	70.2737	69.8808	59.7386	47.1166	60.5495	54.5217	54.3478	34.8342	75.8353	79.8484	70.2176	70.9034	79.755	71.0001	72.1516	59.478	66.2398	43.8644	70.5113	73.5604	65.3671	65.6837	81.2457	76.3853	84.1314	72.9175	70.5913	80.92	61.7852	58.4676	51.2799	64.8697	73.8364	61.0169	63.9659	109.366	68.4219	63.3182	69.2284	80.9589	67.3463	98.4855	106.93	52.9407	53.7016	66.4009	45.7892	57.7053
-3.00554	48.1023	30.1417	56.9639	77.2339	48.7888	65.9159	74.6438	69.0863	90.5874	80.9486	67.6615	75.4207	59.1367	60.1432	69.7347	40.437	49.9203	66.9889	85.1082	73.8859	75.4274	44.8761	87.7963	55.5022	82.1101	78.7879	53.695	83.0798	77.8158	66.7113	56.2485	66.1337	66.024	68.2333	52.6917	51.1508	84.0434	59.3657	52.4968	73.7018	97.6016	71.4762	48.9221	75.6302	71.7734	53.7285	66.2107	51.88	66.4505	80.088	79.4027	48.3118	60.0151	51.7165	71.9245	43.2843	77.1317	63.6982	78.5194	55.4883	60.4584	46.7444	60.2276	79.4538	70.8954	77.916	66.0955	77.8573	73.7251	86.6377	56.2908	51.9204	42.829	62.4582	48.6655	75.3829
-1.50277	51.4344	63.1154	57.541	59.3473	54.4239	90.6887	80.6832	70.0754	60.7439	45.5105	57.8583	51.0872	73.5892	53.6375	43.3938	54.1814	55.7794	83.2326	79.8204	81.565	71.5058	67.3064	80.0975	55.9766	57.3908	75.1294	54.3042	27.3459	54.6883	41.5973	76.3076	85.6284	53.6598	58.4524	19.4751	43.4657	89.5471	55.9627	69.0853	58.1392	76.5855	71.2205	58.1079	97.223	65.6111	64.9284	73.6764	64.9103	81.5764	74.4636	83.8884	69.4615	54.0897	95.6335	42.6283	38.8812	73.3131	76.095	54.4167	51.9133	48.4816	56.584	43.4758	64.5681	71.5779	77.6926	57.9409	58.7244	51.3233	56.4584	61.7463	52.2829	77.262	101.277	86.6529	58.8501
1.42109e-014	71.8989	61.3322	50.226	50.57	117.075	66.9859	57.8965	45.613	57.5782	30.6579	60.779	61.9996	54.6357	43.5454	36.3309	60.218	55.097	62.5355	65.1856	129.662	103.667	62.7053	89.5761	71.8451	77.4661	80.192	60.0542	70.1131	65.379	108.895	94.7377	66.4842	73.2916	66.7103	56.3329	43.6239	55.8767	72.3974	68.9745	57.2513	72.8833	64.844	93.7645	63.7061	76.4114	91.4472	70.1089	46.3064	66.178	74.9672	50.4424	85.9923	68.9745	61.7774	41.7378	61.9622	53.4968	58.7662	56.4658	55.5545	62.0271	61.4387	79.6808	64.3425	66.0162	64.4183	46.1118	45.9674	55.2764	59.0202	57.5316	67.3417	65.9089	60.5495	69.2539	82.944
1.50277	67.3116	83.6787	70.0963	107.126	89.0166	57.3416	56.6895	50.7632	63.4044	63.2093	69.8759	45.1978	23.0732	30.6776	42.6352	58.1558	36.7264	60.601	81.7501	103.343	74.1918	82.143	122.416	97.5408	81.848	46.3787	70.6727	77.6936	67.5192	78.4536	71.5821	58.2895	67.7709	96.4917	67.8892	78.9564	67.497	60.8746	87.5503	61.7814	72.4327	63.464	74.3857	69.0872	38.0147	60.2519	49.4071	49.5648	97.9428	80.4505	76.3973	76.4371	53.0458	60.548	59.5749	66.6523	62.7937	53.3065	69.1741	51.2939	49.4381	42.1394	94.356	72.4059	69.2321	57.4932	60.9448	59.7794	47.5468	76.8553	91.7064	64.6443	46.9063	52.6283	41.7731	55.1525
3.00554	89.8798	125.68	144.06	123.163	68.5876	87.2452	73.9892	51.2593	63.0403	79.7771	56.1342	51.488	38.3737	18.3715	40.5375	52.356	51.5425	65.2351	62.5507	79.8932	57.5321	79.7065	132.454	177.487	166.717	82.9691	98.7575	103.723	143.979	68.0906	75.9779	72.8275	75.5742	117.558	72.6994	59.3142	60.9595	80.1139	66.5121	65.0074	64.3375	33.8064	66.0504	37.6841	51.007	55.4054	58.7117	44.3998	72.757	62.0169	64.122	64.6899	33.6085	27.0764	40.1117	55.1325	62.4833	74.3353	64.9921	48.024	69.2561	74.4862	58.2715	64.337	69.4146	85.8633	67.425	52.4191	57.3375	48.9929	52.658	50.5236	56.2971	63.6368	69.566	72.6922
4.50831	60.0528	82.1425	70.5151	48.6766	78.8755	43.7447	61.6525	86.5866	70.1007	70.7161	73.659	86.6699	67.4963	72.8583	46.0636	57.5301	68.7879	52.0234	61.5355	58.7093	62.828	71.4567	42.3645	104.622	91.1611	86.1172	110.758	128.341	175.21	82.5033	62.7261	67.3051	55.2228	76.4144	59.6838	53.5445	59.1509	89.7059	86.1623	106.567	84.0914	64.8407	67.912	56.3595	58.1781	82.442	74.3011	51.0828	51.8448	63.1946	59.1322	55.6755	57.8552	74.2851	57.1828	62.8196	55.8105	58.6508	91.4561	88.2539	74.453	62.8857	79.3088	85.7819	57.2609	86.4041	65.0081	63.621	58.5832	62.2923	70.5835	136.099	102.919	76.1787	92.6778	74.0553
6.01108	64.1988	25.7124	49.6116	81.6027	93.8211	58.8599	60.6453	60.474	60.478	64.41	85.2737	86.6857	71.706	62.1458	54.4617	61.1133	86.3914	82.1827	66.3395	68.1488	60.1084	48.3459	48.6435	60.7621	59.9154	99.3247	72.8318	93.4433	53.1156	79.1605	91.4485	149.219	65.1656	69.271	74.1788	74.766	81.5099	65.75	77.7261	96.2591	107.412	104.936	68.4627	84.0997	52.3633	44.8741	70.323	53.2287	69.443	75.3992	71.7717	69.7014	86.0783	110.369	73.8592	74.8634	65.2103	54.3562	87.3658	89.9907	71.9596	71.1086	74.784	79.0773	61.8138	88.6219	81.1716	56.7176	73.0086	69.1199	88.8327	103.44	58.5636	71.0328	60.9215	84.9832
